1,-1,0.08,661.50,49.74,222.84,0.8220,-1,-1,-1
1,-1,1611.67,558.68,49.30,115.27,0.8204,-1,-1,-1
1,-1,1368.65,515.40,36.74,101.50,0.8044,-1,-1,-1
1,-1,122.41,707.09,49.27,98.45,0.7933,-1,-1,-1
1,-1,1522.52,559.39,46.00,117.58,0.7732,-1,-1,-1
1,-1,502.12,549.31,36.07,88.87,0.7460,-1,-1,-1
1,-1,540.84,546.52,32.95,93.92,0.6663,-1,-1,-1
1,-1,1445.07,503.44,26.11,79.80,0.6361,-1,-1,-1
1,-1,273.96,586.88,39.68,141.29,0.5089,-1,-1,-1
1,-1,1486.91,531.40,21.67,61.24,0.3834,-1,-1,-1
1,-1,195.09,573.61,43.24,152.21,0.3575,-1,-1,-1
1,-1,1864.78,555.21,33.62,115.69,0.3250,-1,-1,-1
1,-1,821.11,513.56,21.70,41.41,0.3105,-1,-1,-1
2,-1,110.30,699.52,49.90,98.69,0.8217,-1,-1,-1
2,-1,1370.77,510.22,36.78,107.36,0.7765,-1,-1,-1
2,-1,501.12,536.38,37.28,91.55,0.7729,-1,-1,-1
2,-1,0.00,648.26,39.96,224.96,0.7693,-1,-1,-1
2,-1,1529.02,559.08,50.30,117.20,0.7638,-1,-1,-1
2,-1,1617.90,557.87,50.95,116.51,0.7631,-1,-1,-1
2,-1,1448.81,497.69,27.57,83.56,0.6817,-1,-1,-1
2,-1,540.73,535.35,29.15,93.90,0.6135,-1,-1,-1
2,-1,187.95,560.20,39.75,153.98,0.5411,-1,-1,-1
2,-1,1488.37,520.45,25.67,71.35,0.5020,-1,-1,-1
2,-1,263.18,575.37,43.97,145.90,0.4401,-1,-1,-1
3,-1,104.32,723.90,45.92,97.51,0.7990,-1,-1,-1
3,-1,1536.92,554.79,48.38,114.64,0.7783,-1,-1,-1
3,-1,1624.10,550.68,52.42,118.13,0.7562,-1,-1,-1
3,-1,498.17,552.48,37.84,89.92,0.7474,-1,-1,-1
3,-1,1374.38,507.33,34.34,109.27,0.7226,-1,-1,-1
3,-1,179.57,584.00,41.57,154.82,0.6831,-1,-1,-1
3,-1,0.05,663.35,32.68,240.51,0.6825,-1,-1,-1
3,-1,539.20,549.08,33.76,93.36,0.6695,-1,-1,-1
3,-1,1452.22,486.12,28.47,90.86,0.6235,-1,-1,-1
3,-1,265.44,597.17,37.84,146.15,0.4764,-1,-1,-1
3,-1,1495.78,518.76,22.13,65.72,0.3499,-1,-1,-1
3,-1,639.55,533.89,33.81,62.24,0.3077,-1,-1,-1
4,-1,93.21,719.62,43.78,99.16,0.8104,-1,-1,-1
4,-1,1546.52,555.26,46.77,120.35,0.7766,-1,-1,-1
4,-1,1632.04,554.49,55.88,121.19,0.7731,-1,-1,-1
4,-1,498.62,548.29,38.01,91.48,0.7173,-1,-1,-1
4,-1,1379.02,507.06,36.47,112.61,0.6971,-1,-1,-1
4,-1,539.63,546.12,33.98,94.69,0.6933,-1,-1,-1
4,-1,1457.83,490.28,28.94,86.90,0.6340,-1,-1,-1
4,-1,164.72,579.40,53.47,156.57,0.5601,-1,-1,-1
4,-1,261.87,603.02,36.22,138.23,0.5140,-1,-1,-1
4,-1,0.04,691.06,24.15,208.69,0.4711,-1,-1,-1
4,-1,1496.74,514.53,26.52,68.66,0.4306,-1,-1,-1
4,-1,673.42,521.51,25.25,64.87,0.3962,-1,-1,-1
5,-1,77.94,713.79,41.90,102.66,0.8001,-1,-1,-1
5,-1,495.41,542.00,38.13,95.02,0.7966,-1,-1,-1
5,-1,1549.18,564.04,52.09,119.31,0.7294,-1,-1,-1
5,-1,1637.39,564.45,58.06,124.13,0.7037,-1,-1,-1
5,-1,1382.95,513.01,35.66,112.39,0.6982,-1,-1,-1
5,-1,1460.80,502.95,26.36,81.23,0.6652,-1,-1,-1
5,-1,537.20,543.05,35.53,92.48,0.6323,-1,-1,-1
5,-1,1500.60,523.29,26.19,71.05,0.5625,-1,-1,-1
5,-1,250.97,589.82,38.28,145.84,0.5142,-1,-1,-1
5,-1,152.46,573.52,50.65,154.01,0.4064,-1,-1,-1
5,-1,640.46,528.56,31.65,63.25,0.3598,-1,-1,-1
6,-1,1645.76,574.96,61.33,124.67,0.7838,-1,-1,-1
6,-1,496.16,552.48,37.14,98.67,0.7479,-1,-1,-1
6,-1,1560.15,576.20,48.68,118.64,0.7207,-1,-1,-1
6,-1,64.61,732.78,41.37,104.12,0.7205,-1,-1,-1
6,-1,146.35,587.13,48.69,154.91,0.7031,-1,-1,-1
6,-1,1388.63,524.74,32.76,103.47,0.6969,-1,-1,-1
6,-1,536.84,554.35,35.07,92.57,0.6463,-1,-1,-1
6,-1,1463.15,505.83,28.40,88.91,0.6213,-1,-1,-1
6,-1,244.42,611.91,40.53,137.31,0.6024,-1,-1,-1
6,-1,1507.61,528.95,25.49,77.59,0.5831,-1,-1,-1
6,-1,39.86,588.30,44.03,145.90,0.3533,-1,-1,-1
6,-1,827.55,518.79,19.66,44.86,0.3515,-1,-1,-1
6,-1,777.91,514.01,19.37,51.09,0.3470,-1,-1,-1
6,-1,794.66,516.03,16.79,45.27,0.3149,-1,-1,-1
6,-1,645.00,536.36,29.50,68.19,0.3036,-1,-1,-1
7,-1,1563.26,569.02,52.79,123.99,0.7896,-1,-1,-1
7,-1,50.84,733.03,41.90,110.18,0.7873,-1,-1,-1
7,-1,1653.51,572.39,59.04,126.70,0.7751,-1,-1,-1
7,-1,494.29,546.27,35.91,99.96,0.7609,-1,-1,-1
7,-1,1390.17,521.21,32.64,100.44,0.7335,-1,-1,-1
7,-1,138.12,580.42,48.58,161.18,0.7190,-1,-1,-1
7,-1,240.03,614.84,39.15,135.43,0.6683,-1,-1,-1
7,-1,535.57,552.62,32.79,91.11,0.6418,-1,-1,-1
7,-1,1467.13,500.86,26.50,87.93,0.6065,-1,-1,-1
7,-1,1510.13,524.03,25.49,78.26,0.5596,-1,-1,-1
