0,1240.09,752.06,88.33,264.49,0.8763
0,320.91,769.83,90.83,263.4,0.8728
0,1718.35,454.7,78.18,209.72,0.8623
0,930.02,348.33,63.67,210.05,0.8584
0,927.98,934.02,66.07,145.98,0.8533
0,1741.58,673.38,90.64,248.74,0.8469
0,853.6,366.56,64.74,205.5,0.8466
0,1148.33,79.05,57.23,158.38,0.8324
0,1476.65,0.47,58.11,103.6,0.8115
0,1757.36,137.23,58.71,179.29,0.8016
0,1580.22,595.34,98.22,229.45,0.7925
0,392.25,394.98,69.42,207.13,0.7869
0,1401.24,0.31,56.56,109.79,0.7779
0,1639.67,105.75,51.49,158.09,0.7573
0,479.46,217.35,60.0,181.69,0.7497
0,797.68,139.1,66.04,172.38,0.7491
0,1471.18,133.09,59.31,157.82,0.7362
0,424.63,232.51,66.23,185.96,0.7268
0,320.15,411.62,70.19,195.41,0.7169
0,286.91,124.12,51.36,169.06,0.5493
0,233.75,109.97,52.23,188.4,0.505
0,442.99,76.23,46.99,169.73,0.4978
0,476.19,45.36,47.19,148.72,0.4718
0,354.24,238.36,40.53,175.24,0.422
0,321.36,164.25,56.12,195.9,0.421
0,343.24,81.8,83.74,186.19,0.3562
0,552.7,114.63,53.31,173.23,0.3404
