0,1615.19,174.07,64.81,180.11,0.9037
0,1715.62,453.34,83.06,212.22,0.8594
0,449.83,538.12,84.32,237.74,0.859
0,808.91,144.53,55.85,174.47,0.8467
0,1365.61,943.08,89.99,136.07,0.8456
0,334.75,328.04,64.99,202.23,0.8448
0,898.74,932.36,66.32,147.64,0.8266
0,1451.49,919.77,89.57,160.02,0.7958
0,1125.23,980.03,87.67,99.97,0.7856
0,1571.27,592.6,101.2,235.18,0.756
0,219.14,223.38,58.91,199.19,0.7477
0,270.22,236.56,57.73,181.58,0.7302
0,1481.79,2.41,57.53,140.79,0.7264
0,466.73,104.2,55.86,170.84,0.7217
0,354.71,95.13,69.16,183.41,0.7088
0,1199.61,992.33,67.57,86.88,0.6869
0,750.81,47.87,51.51,171.29,0.6626
0,1172.25,2.31,70.45,122.43,0.6265
0,428.76,117.48,45.39,153.84,0.6247
0,411.45,0.0,57.31,134.08,0.5963
0,283.07,124.3,61.73,163.6,0.5666
0,560.43,110.16,53.54,174.46,0.4661
0,471.45,3.36,53.15,135.08,0.3752
0,360.41,0.0,41.34,120.1,0.3469
0,682.43,281.48,53.67,127.34,0.3361
