0,1613.51,168.53,75.28,178.16,0.8911
0,1714.53,452.32,86.04,212.16,0.8599
0,1346.23,916.77,85.27,162.48,0.8586
0,874.83,930.42,66.23,149.32,0.8364
0,443.88,529.28,66.6,240.21,0.8312
0,808.94,142.81,54.89,174.05,0.8093
0,1572.93,591.71,101.76,234.0,0.8004
0,317.41,335.22,72.34,203.35,0.799
0,1111.57,998.22,79.61,81.24,0.7978
0,1423.25,899.22,100.86,180.19,0.7781
0,470.97,109.54,59.37,179.53,0.7692
0,1132.38,0.96,82.18,112.89,0.7623
0,1192.9,1006.59,85.96,73.41,0.7525
0,224.63,217.74,64.87,193.09,0.7216
0,280.12,227.45,53.32,176.82,0.6934
0,1474.89,0.81,65.57,140.96,0.6744
0,431.04,126.2,43.31,154.96,0.631
0,351.04,100.78,69.69,176.9,0.631
0,749.82,53.53,51.25,169.77,0.5556
0,287.36,127.06,58.51,149.18,0.5314
0,352.76,1.17,46.15,117.47,0.4973
0,557.53,105.37,57.53,178.45,0.4553
0,410.0,0.79,54.73,142.43,0.4448
0,889.79,2.3,37.09,69.7,0.3815
0,684.32,279.68,51.77,127.01,0.3289
