0,394.73,835.99,99.19,243.84,0.8995
0,27.08,694.11,68.19,227.9,0.8787
0,420.8,307.79,80.35,224.46,0.8654
0,1723.98,457.17,71.95,209.07,0.8597
0,102.73,548.88,75.75,246.42,0.8496
0,963.8,201.91,65.43,183.21,0.8344
0,1168.76,151.7,87.31,170.84,0.8134
0,1358.72,573.31,87.93,229.14,0.8068
0,1163.83,949.04,69.37,130.96,0.8049
0,1401.89,190.56,55.08,189.85,0.7987
0,500.52,219.58,78.2,200.46,0.7731
0,355.44,105.43,57.58,171.0,0.7668
0,1451.06,190.87,52.19,166.23,0.7474
0,819.36,193.32,57.24,182.67,0.7033
0,293.4,124.43,53.19,169.77,0.6608
0,481.3,128.05,54.79,170.44,0.6544
0,707.75,1.38,50.61,149.35,0.6478
0,793.0,149.61,50.33,189.57,0.6248
0,253.32,97.91,53.1,176.86,0.6101
0,437.55,7.92,47.1,158.69,0.5917
0,207.91,146.04,50.85,134.6,0.5606
0,723.36,188.61,38.96,167.26,0.542
0,863.17,214.19,44.87,157.1,0.5219
0,490.27,39.38,49.36,120.73,0.4757
0,110.86,423.17,52.56,117.12,0.4542
0,628.27,757.61,51.42,161.12,0.4522
0,532.21,58.57,53.7,159.84,0.4052
0,1488.06,70.41,49.19,73.08,0.3962
0,1436.36,0.0,47.97,31.54,0.3702
0,1220.43,29.08,58.98,114.43,0.3186
