0,124.41,563.71,85.01,248.48,0.8635
0,1722.56,457.46,73.39,209.57,0.8626
0,489.0,363.49,71.39,213.39,0.8613
0,586.11,374.72,59.72,205.1,0.8547
0,389.6,514.67,87.52,241.83,0.8471
0,935.17,904.59,64.99,174.37,0.8469
0,1150.17,113.44,52.0,163.07,0.8439
0,1078.49,118.1,54.44,178.2,0.8416
0,1599.33,9.3,61.11,142.62,0.829
0,448.12,173.82,77.34,204.84,0.8169
0,222.4,468.52,57.98,199.79,0.7975
0,936.96,112.73,64.43,176.26,0.7972
0,209.47,727.53,85.91,262.71,0.7957
0,285.17,124.53,55.0,169.72,0.7732
0,1379.19,574.71,99.79,235.27,0.7576
0,790.14,342.35,65.14,201.46,0.7322
0,795.41,151.25,58.53,167.31,0.6711
0,707.43,1.35,51.43,150.08,0.6604
0,851.45,354.75,71.89,188.61,0.6079
0,181.59,662.24,72.22,143.58,0.5797
0,1479.04,59.54,50.94,73.94,0.5557
0,249.37,95.42,48.18,184.1,0.5366
0,341.15,100.77,51.83,176.17,0.5107
0,361.55,1.71,52.5,131.9,0.4555
0,516.31,119.44,53.22,180.47,0.4461
0,772.46,101.31,41.32,164.25,0.4394
0,103.61,410.58,50.76,119.57,0.3904
0,364.28,104.47,40.12,171.01,0.35
0,515.93,58.58,70.8,159.13,0.3276
0,548.15,0.66,39.31,56.33,0.3114
0,211.15,125.31,50.2,152.52,0.3073
0,630.07,758.95,115.46,166.99,0.3041
