0,942.68,207.11,58.67,185.69,0.8734
0,1723.24,457.5,73.04,208.75,0.8659
0,41.02,674.47,91.4,222.82,0.8651
0,384.49,808.71,97.99,267.61,0.863
0,103.09,548.61,74.85,246.32,0.8586
0,420.95,294.25,82.87,218.31,0.8524
0,1144.1,936.87,70.47,143.13,0.8266
0,1359.04,574.12,89.37,228.05,0.7988
0,508.16,232.65,69.06,193.05,0.778
0,1158.58,150.01,59.0,170.17,0.7678
0,479.46,154.45,52.95,161.26,0.7254
0,290.49,128.12,57.47,165.44,0.7039
0,350.19,103.4,64.82,172.02,0.679
0,1380.87,184.0,56.26,180.69,0.6781
0,708.36,1.71,50.55,150.53,0.6315
0,1422.22,186.41,45.7,171.55,0.6222
0,437.06,1.17,51.29,152.49,0.6066
0,805.24,195.82,53.17,189.47,0.6024
0,555.05,224.19,43.32,178.24,0.5532
0,629.06,757.16,50.79,160.49,0.5352
0,788.59,149.38,57.28,125.44,0.5276
0,851.23,226.79,52.9,153.52,0.4837
0,494.84,38.84,48.22,140.07,0.4467
0,378.17,1.65,42.95,156.37,0.419
0,259.31,90.99,53.94,186.71,0.3929
0,1231.85,265.06,40.71,59.54,0.3852
0,533.26,60.27,53.39,152.49,0.3775
0,1253.7,182.8,52.98,134.06,0.3682
0,209.53,138.26,47.23,147.23,0.3594
0,1213.64,29.66,66.08,114.83,0.3578
0,684.33,180.16,74.49,162.42,0.3167
