0,191.75,780.84,93.65,270.59,0.8774
0,162.04,322.59,64.59,193.5,0.8647
0,267.19,814.02,83.21,255.89,0.8591
0,1609.11,4.59,57.9,167.06,0.845
0,1672.6,17.6,55.26,156.69,0.8363
0,1044.39,927.77,71.64,151.85,0.834
0,466.39,125.21,58.75,179.1,0.8284
0,1716.75,457.54,68.72,209.23,0.8261
0,954.21,719.45,81.41,251.27,0.816
0,994.18,1.53,50.71,115.62,0.8117
0,827.86,609.46,64.13,252.92,0.811
0,1766.58,207.49,55.76,172.97,0.8072
0,1487.92,0.1,54.13,134.48,0.8005
0,384.09,187.69,65.34,183.46,0.798
0,1710.52,311.71,77.74,181.67,0.7859
0,1748.47,637.89,72.38,216.02,0.7839
0,782.42,145.78,57.62,169.82,0.7706
0,934.83,2.17,49.72,115.68,0.7633
0,1864.5,214.18,55.26,186.91,0.7528
0,454.33,0.36,68.72,156.25,0.7404
0,887.68,1.78,50.07,113.33,0.6975
0,1575.64,603.29,59.61,232.11,0.696
0,513.62,100.75,55.73,175.31,0.6952
0,1599.5,290.98,55.86,187.28,0.6638
0,1036.83,738.33,76.02,201.4,0.6422
0,209.58,104.36,80.76,185.48,0.5167
0,284.01,126.88,52.33,163.97,0.5072
0,1218.92,27.3,62.27,117.67,0.4442
0,744.88,90.55,61.2,169.84,0.4294
0,354.28,91.69,75.17,232.45,0.3991
0,399.84,29.53,50.55,150.85,0.3674
0,1292.69,3.49,84.8,209.03,0.354
