0,1266.54,793.43,93.49,270.49,0.8942
0,319.89,737.05,89.34,254.18,0.8813
0,1720.47,454.19,76.6,210.31,0.8622
0,1125.45,57.24,60.67,161.5,0.8529
0,946.52,372.82,65.99,212.95,0.8412
0,1620.09,87.6,58.54,160.96,0.8388
0,859.74,389.94,61.52,206.1,0.8354
0,1750.75,676.26,82.26,245.78,0.826
0,908.46,952.27,74.7,127.73,0.8251
0,797.46,139.77,67.45,171.42,0.79
0,1579.7,592.99,97.95,231.89,0.7888
0,394.09,373.54,72.53,208.82,0.772
0,1484.36,0.85,59.97,114.08,0.7361
0,329.06,393.09,70.77,187.41,0.7272
0,1737.31,117.03,50.23,170.8,0.7113
0,1419.27,0.46,45.64,117.81,0.7102
0,445.52,224.26,62.52,181.11,0.6113
0,309.01,168.6,71.59,185.91,0.5983
0,431.59,72.99,55.15,170.48,0.5977
0,364.29,226.98,56.05,167.42,0.4966
0,483.68,201.43,50.23,154.68,0.413
0,240.74,128.44,49.79,166.84,0.3774
0,282.1,122.63,54.62,169.21,0.3346
