0,1005.62,83.15,57.08,173.82,0.8868
0,1483.0,597.27,102.53,241.73,0.869
0,1722.59,457.66,74.26,210.26,0.8627
0,933.68,907.8,64.36,171.43,0.8527
0,320.67,862.64,93.69,216.55,0.8455
0,531.7,450.43,65.36,200.81,0.8378
0,1453.39,13.72,50.37,137.99,0.8328
0,294.74,579.63,72.31,246.74,0.8315
0,935.74,56.17,57.67,175.7,0.8304
0,389.11,408.46,71.52,223.19,0.8293
0,236.2,386.99,55.61,188.87,0.8067
0,1691.97,45.07,51.77,151.61,0.8039
0,1064.65,83.58,51.62,155.48,0.7966
0,828.26,408.83,77.84,218.99,0.7932
0,453.21,437.31,61.61,224.37,0.7836
0,450.36,129.18,74.77,195.27,0.7609
0,362.46,781.95,94.63,259.33,0.725
0,278.2,134.04,56.59,165.26,0.722
0,899.6,424.89,56.4,193.98,0.7047
0,413.73,34.39,57.36,155.82,0.6899
0,353.05,107.04,53.95,175.4,0.6628
0,796.12,153.13,58.33,166.6,0.5787
0,708.03,0.18,51.13,154.97,0.5305
0,854.13,361.28,56.59,86.33,0.5252
0,510.58,101.83,48.73,170.53,0.5079
0,739.62,97.76,50.6,174.02,0.4993
0,809.26,106.1,62.35,150.82,0.4363
0,210.45,132.95,53.63,157.87,0.4332
0,683.55,282.57,51.74,128.33,0.4233
0,1572.52,1.15,32.99,86.07,0.4023
0,1854.33,537.44,54.08,49.83,0.3816
0,1222.25,31.16,58.71,99.78,0.3775
0,225.61,99.99,60.85,178.05,0.3639
