0,329.34,841.98,92.46,235.94,0.8924
0,1190.85,122.67,53.21,165.7,0.8841
0,1719.74,454.86,77.6,209.0,0.8634
0,1738.97,674.49,91.54,244.75,0.8532
0,920.58,300.8,66.94,205.98,0.8448
0,1192.3,666.71,84.22,257.68,0.8441
0,1672.3,143.87,54.72,160.11,0.8354
0,915.56,943.57,60.47,136.43,0.833
0,840.43,316.04,63.83,202.35,0.8308
0,1572.03,590.42,110.81,235.14,0.8253
0,1793.48,184.18,52.78,172.7,0.8174
0,494.75,256.85,65.16,186.09,0.8103
0,295.61,453.73,83.53,199.55,0.7538
0,316.34,272.98,58.7,178.4,0.7252
0,391.16,262.18,77.41,197.75,0.7008
0,1445.86,2.17,51.24,83.02,0.6979
0,390.28,443.54,69.62,219.85,0.6933
0,797.73,138.98,65.32,172.94,0.67
0,1467.48,170.07,65.11,154.97,0.6408
0,1375.47,2.5,46.31,86.04,0.5869
0,230.9,136.55,50.56,161.6,0.5408
0,291.58,125.71,47.84,165.99,0.5078
0,850.59,2.23,38.63,66.19,0.4132
0,450.63,63.72,56.27,174.68,0.3717
