0,396.04,674.29,97.44,262.37,0.8891
0,102.36,548.16,74.37,249.07,0.8748
0,1723.62,457.89,72.4,208.9,0.8613
0,220.61,588.85,74.98,213.99,0.86
0,418.04,240.26,79.06,210.46,0.8521
0,854.9,193.47,70.99,182.26,0.8431
0,1359.7,580.71,87.92,220.83,0.814
0,350.78,103.86,57.57,171.96,0.7996
0,1018.07,908.83,62.18,169.93,0.7902
0,751.3,261.53,61.98,193.12,0.73
0,798.91,281.42,61.45,166.38,0.7176
0,526.07,279.97,62.1,216.74,0.7103
0,286.55,132.18,55.72,161.28,0.709
0,1124.57,153.01,54.94,150.43,0.6701
0,974.61,122.8,53.19,167.74,0.6646
0,794.74,150.75,55.16,141.83,0.6518
0,706.9,0.99,51.75,152.0,0.651
0,628.42,758.29,52.6,160.83,0.6042
0,250.7,88.45,61.6,189.61,0.6014
0,1525.58,0.11,33.96,90.58,0.5704
0,602.92,285.06,56.63,172.76,0.5359
0,431.95,50.76,55.35,149.16,0.5139
0,1225.75,164.27,69.49,163.28,0.4804
0,209.53,128.62,52.78,145.78,0.4564
0,1487.67,71.75,51.06,106.6,0.4521
0,393.11,1.05,64.6,109.48,0.4363
0,452.83,0.68,47.67,105.24,0.4116
0,1269.82,164.54,50.94,141.74,0.3812
0,1216.88,30.37,63.76,115.24,0.3401
