0,1697.16,196.09,66.89,175.84,0.8878
0,1139.39,582.49,83.47,249.71,0.8665
0,1719.83,454.89,80.78,207.01,0.8637
0,936.32,253.35,60.05,198.28,0.8579
0,849.37,259.56,56.52,192.32,0.8545
0,368.93,936.98,92.68,142.89,0.8528
0,1577.51,593.77,101.47,234.05,0.808
0,297.11,512.66,75.41,203.81,0.807
0,1470.78,205.91,63.57,144.14,0.79
0,375.5,498.86,62.69,225.9,0.7879
0,370.23,314.6,68.91,185.77,0.7793
0,902.02,943.91,58.14,135.8,0.7736
0,477.91,301.56,79.51,189.54,0.7724
0,1845.33,238.38,65.44,187.79,0.7345
0,798.03,141.69,65.46,172.33,0.7222
0,296.76,315.99,61.86,190.18,0.7215
0,584.15,545.37,64.96,245.14,0.7052
0,235.1,139.07,53.22,159.82,0.6796
0,1677.62,678.09,102.02,237.34,0.6372
0,286.87,124.15,50.16,167.11,0.6047
0,1251.18,141.25,63.76,179.66,0.554
0,484.34,166.95,55.01,176.49,0.548
0,432.3,172.96,51.44,160.85,0.4707
0,385.11,4.42,58.51,147.48,0.4685
0,1722.05,631.86,66.06,139.63,0.3735
0,861.01,1.95,21.79,72.78,0.3641
0,546.49,116.78,54.27,171.53,0.3421
0,877.18,1.81,35.02,77.7,0.3118
