0,311.42,564.28,88.42,244.93,0.897
0,1722.07,455.12,74.36,210.79,0.8617
0,429.02,592.09,68.19,238.59,0.8609
0,451.92,270.43,72.22,199.63,0.8606
0,986.47,910.1,76.91,169.9,0.8263
0,790.88,150.55,61.83,167.51,0.8041
0,855.74,521.39,77.57,227.12,0.8014
0,826.4,0.25,53.93,120.38,0.7993
0,1446.58,1.44,50.75,69.72,0.7989
0,1167.28,469.2,58.37,201.82,0.7976
0,1006.13,42.44,55.95,156.92,0.7918
0,929.0,533.11,72.46,207.91,0.7895
0,1641.12,45.62,54.99,163.44,0.7856
0,940.34,24.97,65.68,168.64,0.7844
0,426.46,88.94,47.44,174.0,0.769
0,469.18,70.23,66.55,184.63,0.7502
0,1614.76,622.06,64.09,253.2,0.7491
0,350.77,91.88,57.65,190.65,0.719
0,1769.39,105.97,62.09,169.34,0.7123
0,920.99,0.65,51.32,125.83,0.6353
0,713.39,0.0,48.58,135.7,0.6244
0,278.79,130.33,52.17,160.98,0.585
0,214.97,134.35,59.2,161.49,0.5638
0,595.25,1034.18,50.8,45.82,0.5317
0,545.91,61.68,58.21,159.84,0.4848
0,428.4,0.47,42.69,108.21,0.4514
0,1220.94,30.48,62.08,112.02,0.4238
0,201.58,282.1,53.33,172.06,0.3643
0,1803.88,60.86,52.68,174.07,0.3524
0,380.66,1.5,37.3,105.38,0.3502
0,260.98,74.14,56.82,87.11,0.35
0,1764.19,424.45,62.09,207.45,0.3435
0,321.69,56.27,50.31,115.87,0.3099
0,1362.2,0.68,19.01,26.91,0.3066
