0,455.03,564.0,104.02,244.47,0.8995
0,1114.95,717.63,78.31,255.5,0.8898
0,846.05,950.93,83.36,128.61,0.8829
0,1714.41,453.99,88.56,209.87,0.8429
0,1188.28,698.33,85.58,256.44,0.8412
0,299.94,446.0,69.5,223.77,0.8379
0,882.82,1.48,66.44,71.61,0.811
0,1571.7,587.93,104.31,236.85,0.7829
0,334.23,200.77,52.01,167.04,0.7657
0,402.01,196.99,59.57,167.51,0.7356
0,466.5,186.8,60.66,182.02,0.7353
0,782.42,133.83,54.4,172.71,0.7014
0,1491.57,11.12,57.15,117.32,0.6782
0,261.24,186.4,59.21,190.5,0.6454
0,1596.38,97.9,57.06,169.74,0.5481
0,434.41,44.05,68.01,173.63,0.5055
0,393.77,55.8,50.17,162.86,0.478
0,286.75,124.52,58.02,168.71,0.4508
0,745.2,81.54,45.5,102.85,0.3556
0,252.89,89.23,54.96,98.03,0.345
0,225.95,131.83,58.3,156.71,0.322
