1,22,412.29,91.58,53.38,167.88,1,-1,-1,-1
1,21,915.47,127.49,46.44,162.92,1,-1,-1,-1
1,20,1559.79,250.98,65.03,180.43,1,-1,-1,-1
1,19,1446.78,248.41,60.33,168.75,1,-1,-1,-1
1,18,504.57,130.75,49.25,173.45,1,-1,-1,-1
1,17,705.79,0.46,50.22,152.72,1,-1,-1,-1
1,16,678.11,287.36,57.30,123.26,1,-1,-1,-1
1,15,875.45,121.04,52.79,182.50,1,-1,-1,-1
1,14,794.10,146.89,60.48,175.82,1,-1,-1,-1
1,13,1633.60,261.95,63.55,179.12,1,-1,-1,-1
1,12,1788.00,203.66,59.43,185.27,1,-1,-1,-1
1,11,543.14,142.39,60.72,186.28,1,-1,-1,-1
1,10,225.81,398.47,63.80,204.66,1,-1,-1,-1
1,9,1102.65,208.77,57.14,178.73,1,-1,-1,-1
1,8,1047.27,132.76,61.15,180.51,1,-1,-1,-1
1,7,267.96,365.51,57.11,219.87,1,-1,-1,-1
1,6,1097.04,979.08,73.78,100.40,1,-1,-1,-1
1,5,0.14,879.54,44.56,198.84,1,-1,-1,-1
1,4,1732.57,459.57,72.91,210.15,1,-1,-1,-1
1,3,1357.58,572.44,88.16,223.55,1,-1,-1,-1
1,2,102.05,548.08,79.16,247.93,1,-1,-1,-1
1,1,370.20,409.75,83.72,238.17,1,-1,-1,-1
2,21,916.28,127.55,47.34,164.46,1,-1,-1,-1
2,20,1560.62,251.67,60.92,177.60,1,-1,-1,-1
2,19,1443.94,246.57,63.34,172.89,1,-1,-1,-1
2,18,502.67,130.50,50.99,175.08,1,-1,-1,-1
2,17,706.25,0.25,50.04,151.66,1,-1,-1,-1
2,16,679.46,287.77,56.04,122.08,1,-1,-1,-1
2,15,876.19,123.06,50.50,177.54,1,-1,-1,-1
2,14,793.92,146.28,60.88,175.67,1,-1,-1,-1
2,13,1633.46,261.71,63.40,181.25,1,-1,-1,-1
2,12,1789.54,204.13,59.73,185.32,1,-1,-1,-1
2,11,544.73,144.99,58.81,182.45,1,-1,-1,-1
2,10,224.49,395.63,65.28,207.72,1,-1,-1,-1
2,9,1095.91,207.74,58.74,180.36,1,-1,-1,-1
2,8,1046.42,132.59,61.68,181.12,1,-1,-1,-1
2,7,265.38,364.24,57.48,221.34,1,-1,-1,-1
2,6,1100.65,978.73,73.58,100.60,1,-1,-1,-1
2,5,-0.11,879.14,43.31,197.36,1,-1,-1,-1
