1,1,1475.04,419.19,75.20,169.65,1,-1,-1,-1
1,2,471.58,429.99,67.49,174.44,1,-1,-1,-1
1,3,1366.21,395.15,65.54,223.72,1,-1,-1,-1
1,4,1174.30,418.17,33.14,100.72,1,-1,-1,-1
1,5,730.41,423.43,49.91,171.59,1,-1,-1,-1
1,6,682.16,413.51,61.13,186.28,1,-1,-1,-1
1,7,1113.42,418.40,28.64,78.80,1,-1,-1,-1
1,8,1226.58,412.70,35.36,114.70,1,-1,-1,-1
1,9,553.50,434.03,56.16,167.26,1,-1,-1,-1
1,10,636.22,423.40,43.70,140.88,1,-1,-1,-1
1,11,400.22,432.88,23.98,54.34,1,-1,-1,-1
1,12,810.46,428.61,24.60,61.19,1,-1,-1,-1
1,13,584.13,430.44,57.27,170.62,1,-1,-1,-1
1,14,1201.27,423.68,22.57,75.23,1,-1,-1,-1
1,15,859.09,427.06,22.82,74.20,1,-1,-1,-1
1,16,1596.50,423.51,33.78,101.40,1,-1,-1,-1
2,1,1465.50,420.19,78.64,169.01,1,-1,-1,-1
2,2,463.22,429.65,68.05,175.15,1,-1,-1,-1
2,3,1362.97,396.52,65.93,218.38,1,-1,-1,-1
2,4,1169.26,418.37,31.81,98.37,1,-1,-1,-1
2,5,725.11,417.86,47.76,174.15,1,-1,-1,-1
2,6,678.40,413.35,59.23,187.06,1,-1,-1,-1
2,7,1107.39,416.32,28.57,81.57,1,-1,-1,-1
2,8,1220.51,412.44,32.85,94.05,1,-1,-1,-1
2,9,546.27,433.17,47.21,166.41,1,-1,-1,-1
2,10,628.03,420.13,46.88,144.36,1,-1,-1,-1
2,11,392.02,428.86,24.61,57.45,1,-1,-1,-1
2,12,803.32,427.77,21.89,60.87,1,-1,-1,-1
2,13,578.65,426.79,57.84,173.74,1,-1,-1,-1
2,14,1196.43,422.45,22.53,75.35,1,-1,-1,-1
2,16,1590.71,423.86,36.89,102.24,1,-1,-1,-1
3,1,1459.21,420.74,75.63,170.49,1,-1,-1,-1
3,2,455.62,430.14,67.75,174.25,1,-1,-1,-1
3,3,1359.50,397.62,65.56,218.69,1,-1,-1,-1
3,4,1161.29,419.50,31.98,101.38,1,-1,-1,-1
3,5,715.32,421.42,50.61,173.91,1,-1,-1,-1
3,6,669.50,412.22,62.46,189.55,1,-1,-1,-1
3,7,1101.43,417.25,28.01,80.94,1,-1,-1,-1
3,8,1213.74,412.90,33.76,109.14,1,-1,-1,-1
3,9,537.71,431.09,46.10,168.12,1,-1,-1,-1
3,10,621.01,422.78,45.27,141.53,1,-1,-1,-1
3,11,383.41,430.04,26.43,56.49,1,-1,-1,-1
3,13,568.77,427.53,62.09,172.74,1,-1,-1,-1
3,14,1189.44,425.32,23.73,71.04,1,-1,-1,-1
3,16,1584.33,424.26,36.79,102.55,1,-1,-1,-1
3,17,948.80,403.72,31.65,118.36,1,-1,-1,-1
4,1,1455.21,422.15,73.60,170.18,1,-1,-1,-1
4,2,449.48,431.24,68.29,174.47,1,-1,-1,-1
4,3,1357.93,400.19,65.25,217.61,1,-1,-1,-1
4,4,1155.89,420.53,32.81,103.34,1,-1,-1,-1
4,5,707.48,420.56,51.75,174.66,1,-1,-1,-1
4,6,661.36,413.32,68.47,195.98,1,-1,-1,-1
4,7,1095.55,419.47,27.70,79.99,1,-1,-1,-1
4,8,1209.47,414.03,31.40,112.80,1,-1,-1,-1
4,9,532.46,431.84,47.45,168.29,1,-1,-1,-1
4,10,615.42,423.94,45.46,141.97,1,-1,-1,-1
4,11,374.63,428.75,26.53,58.16,1,-1,-1,-1
4,13,565.73,426.23,58.58,173.53,1,-1,-1,-1
4,14,1183.10,421.61,24.83,80.47,1,-1,-1,-1
4,16,1578.96,425.03,38.57,103.42,1,-1,-1,-1
4,18,964.40,359.80,88.28,103.35,1,-1,-1,-1
