1,-1,1475.04,419.19,75.20,169.65,0.8781,-1,-1,-1
1,-1,471.58,429.99,67.49,174.44,0.8766,-1,-1,-1
1,-1,1366.21,395.15,65.54,223.72,0.8763,-1,-1,-1
1,-1,1174.30,418.17,33.14,100.72,0.7401,-1,-1,-1
1,-1,730.41,423.43,49.91,171.59,0.7187,-1,-1,-1
1,-1,682.16,413.51,61.13,186.28,0.7143,-1,-1,-1
1,-1,1113.42,418.40,28.64,78.80,0.6829,-1,-1,-1
1,-1,1226.58,412.70,35.36,114.70,0.6750,-1,-1,-1
1,-1,553.50,434.03,56.16,167.26,0.6697,-1,-1,-1
1,-1,636.22,423.40,43.70,140.88,0.6074,-1,-1,-1
1,-1,400.22,432.88,23.98,54.34,0.5506,-1,-1,-1
1,-1,810.46,428.61,24.60,61.19,0.5060,-1,-1,-1
1,-1,584.13,430.44,57.27,170.62,0.4710,-1,-1,-1
1,-1,1201.27,423.68,22.57,75.23,0.4651,-1,-1,-1
1,-1,859.09,427.06,22.82,74.20,0.3817,-1,-1,-1
1,-1,1596.50,423.51,33.78,101.40,0.3662,-1,-1,-1
2,-1,463.17,429.83,68.14,175.17,0.8815,-1,-1,-1
2,-1,1363.28,396.77,66.01,217.45,0.8706,-1,-1,-1
2,-1,1464.82,420.34,79.17,168.82,0.8566,-1,-1,-1
2,-1,1169.39,418.47,31.62,97.96,0.7237,-1,-1,-1
2,-1,546.35,433.25,45.87,166.18,0.6839,-1,-1,-1
2,-1,678.95,413.52,58.96,187.08,0.6298,-1,-1,-1
2,-1,1220.46,412.46,32.48,90.83,0.6270,-1,-1,-1
2,-1,627.93,419.82,47.37,144.82,0.5689,-1,-1,-1
2,-1,1107.40,416.09,28.57,81.95,0.5567,-1,-1,-1
2,-1,725.40,417.19,47.45,174.45,0.5441,-1,-1,-1
2,-1,803.30,427.79,21.48,60.78,0.5044,-1,-1,-1
2,-1,1590.55,423.88,37.37,102.32,0.4823,-1,-1,-1
2,-1,392.02,428.49,24.71,57.89,0.4713,-1,-1,-1
2,-1,1196.58,422.33,22.53,75.33,0.4698,-1,-1,-1
2,-1,578.98,426.44,57.94,174.13,0.4333,-1,-1,-1
3,-1,1459.36,420.60,74.43,170.81,0.8712,-1,-1,-1
3,-1,1360.08,397.65,65.43,218.97,0.8599,-1,-1,-1
3,-1,455.97,430.25,67.61,173.82,0.8543,-1,-1,-1
3,-1,1160.88,419.62,32.10,102.27,0.7348,-1,-1,-1
3,-1,537.67,430.49,46.31,168.54,0.7024,-1,-1,-1
3,-1,669.06,411.82,63.43,190.09,0.6472,-1,-1,-1
3,-1,1101.66,417.51,27.85,80.49,0.6470,-1,-1,-1
3,-1,568.19,427.92,63.26,172.12,0.6458,-1,-1,-1
3,-1,1584.08,424.09,36.50,102.50,0.6156,-1,-1,-1
3,-1,714.73,422.73,51.48,173.56,0.6030,-1,-1,-1
3,-1,1213.68,412.87,34.13,112.85,0.5912,-1,-1,-1
3,-1,383.51,430.66,26.91,55.92,0.5477,-1,-1,-1
3,-1,621.45,423.71,44.51,140.34,0.4907,-1,-1,-1
3,-1,1189.25,426.02,24.07,69.77,0.4762,-1,-1,-1
3,-1,948.80,403.72,31.65,118.36,0.3483,-1,-1,-1
4,-1,1455.57,422.19,73.21,169.86,0.8813,-1,-1,-1
4,-1,449.65,431.28,68.45,174.56,0.8745,-1,-1,-1
4,-1,1358.45,400.51,65.17,217.40,0.8419,-1,-1,-1
4,-1,532.87,432.14,48.22,168.12,0.7115,-1,-1,-1
4,-1,1155.97,420.41,33.09,103.64,0.6936,-1,-1,-1
4,-1,660.76,413.56,70.12,197.61,0.6562,-1,-1,-1
4,-1,1095.29,419.85,27.67,79.62,0.6072,-1,-1,-1
4,-1,707.17,419.82,51.81,174.75,0.5938,-1,-1,-1
4,-1,1209.76,414.08,30.65,112.54,0.5892,-1,-1,-1
4,-1,374.05,428.13,26.25,58.64,0.5526,-1,-1,-1
4,-1,615.62,423.86,45.56,142.25,0.5488,-1,-1,-1
4,-1,1182.69,420.09,25.03,83.47,0.5279,-1,-1,-1
4,-1,1578.71,424.91,39.01,103.58,0.5174,-1,-1,-1
4,-1,789.72,425.74,20.48,63.80,0.4868,-1,-1,-1
4,-1,567.20,425.66,56.63,173.68,0.4757,-1,-1,-1
4,-1,840.06,427.45,24.25,73.62,0.3572,-1,-1,-1
4,-1,964.40,359.80,88.28,103.35,0.3008,-1,-1,-1
5,-1,1355.09,405.02,67.90,224.09,0.8690,-1,-1,-1
5,-1,1444.43,425.15,68.20,170.87,0.8489,-1,-1,-1
5,-1,436.95,432.76,69.71,176.51,0.8484,-1,-1,-1
5,-1,523.64,434.67,42.67,165.02,0.7214,-1,-1,-1
5,-1,652.36,415.15,73.37,195.54,0.6354,-1,-1,-1
5,-1,1197.39,418.84,31.36,76.39,0.6201,-1,-1,-1
5,-1,547.22,430.82,62.79,174.38,0.6160,-1,-1,-1
5,-1,603.77,425.79,46.69,138.88,0.6160,-1,-1,-1
5,-1,1087.36,420.91,27.89,82.36,0.6085,-1,-1,-1
5,-1,348.97,370.06,49.62,119.96,0.5750,-1,-1,-1
5,-1,1568.87,428.91,39.27,106.39,0.5499,-1,-1,-1
5,-1,1146.29,424.77,30.16,99.72,0.5247,-1,-1,-1
5,-1,929.61,413.64,47.03,114.37,0.3888,-1,-1,-1
5,-1,779.74,429.96,24.29,62.22,0.3817,-1,-1,-1
5,-1,693.71,423.56,48.59,176.18,0.3732,-1,-1,-1
5,-1,1168.86,424.90,26.47,89.69,0.3623,-1,-1,-1
6,-1,1441.34,427.42,67.70,170.07,0.8496,-1,-1,-1
6,-1,434.63,431.31,66.32,177.06,0.8460,-1,-1,-1
6,-1,1357.59,404.61,64.33,227.93,0.8429,-1,-1,-1
6,-1,522.14,435.06,42.23,164.44,0.7556,-1,-1,-1
6,-1,549.80,435.27,59.61,167.08,0.7096,-1,-1,-1
6,-1,653.15,416.39,67.04,198.87,0.6721,-1,-1,-1
6,-1,1193.20,419.61,34.51,94.17,0.6606,-1,-1,-1
6,-1,602.20,428.87,48.83,129.35,0.5314,-1,-1,-1
6,-1,1144.97,425.71,28.41,93.08,0.5248,-1,-1,-1
6,-1,1085.71,423.78,29.34,79.43,0.4693,-1,-1,-1
6,-1,357.68,431.67,24.89,58.01,0.4684,-1,-1,-1
6,-1,1167.71,425.37,25.58,85.60,0.4623,-1,-1,-1
6,-1,777.59,432.73,22.22,60.22,0.3374,-1,-1,-1
6,-1,1565.41,433.27,42.03,103.75,0.3211,-1,-1,-1
7,-1,429.51,432.78,68.79,179.95,0.8423,-1,-1,-1
7,-1,1434.62,430.14,67.82,167.77,0.8279,-1,-1,-1
7,-1,1359.24,407.41,61.90,228.18,0.7333,-1,-1,-1
7,-1,516.54,435.81,49.42,164.58,0.6967,-1,-1,-1
7,-1,542.99,435.70,61.38,172.05,0.6607,-1,-1,-1
7,-1,651.32,426.76,72.79,190.31,0.5965,-1,-1,-1
7,-1,1181.84,416.49,44.79,114.16,0.5195,-1,-1,-1
7,-1,594.64,425.05,54.13,178.17,0.4798,-1,-1,-1
7,-1,1143.01,421.63,36.89,111.07,0.4159,-1,-1,-1
7,-1,1085.28,423.74,23.33,73.62,0.3595,-1,-1,-1
8,-1,1356.55,408.53,66.65,232.48,0.8657,-1,-1,-1
8,-1,1428.98,430.24,70.34,170.74,0.8501,-1,-1,-1
8,-1,425.61,436.23,65.41,175.87,0.8450,-1,-1,-1
8,-1,511.66,440.90,50.36,166.84,0.7687,-1,-1,-1
8,-1,641.85,421.57,75.43,199.42,0.7297,-1,-1,-1
8,-1,1185.83,424.19,35.63,111.58,0.7104,-1,-1,-1
8,-1,542.17,434.41,62.09,173.77,0.6626,-1,-1,-1
8,-1,1079.51,427.19,28.62,82.15,0.6321,-1,-1,-1
8,-1,1136.25,430.81,30.74,100.10,0.6201,-1,-1,-1
8,-1,346.88,437.66,26.28,57.38,0.4968,-1,-1,-1
8,-1,1162.52,436.74,22.06,74.58,0.4292,-1,-1,-1
8,-1,941.77,367.78,93.83,98.14,0.4185,-1,-1,-1
8,-1,598.33,426.99,45.76,146.86,0.4176,-1,-1,-1
8,-1,1563.05,439.07,37.18,101.62,0.4130,-1,-1,-1
8,-1,821.97,439.62,23.82,69.52,0.3369,-1,-1,-1
9,-1,1426.70,429.90,70.82,170.39,0.8848,-1,-1,-1
9,-1,1361.27,406.73,65.25,233.34,0.8528,-1,-1,-1
9,-1,425.66,435.07,65.70,174.94,0.8447,-1,-1,-1
9,-1,509.57,439.74,51.37,168.05,0.7844,-1,-1,-1
9,-1,1184.94,423.99,36.76,111.17,0.7330,-1,-1,-1
9,-1,641.53,423.04,77.19,191.39,0.7031,-1,-1,-1
9,-1,544.06,436.88,60.01,169.48,0.7010,-1,-1,-1
9,-1,1135.81,430.26,30.20,99.20,0.6625,-1,-1,-1
9,-1,1080.24,427.02,28.13,81.43,0.6244,-1,-1,-1
9,-1,346.58,436.98,25.49,56.76,0.5865,-1,-1,-1
9,-1,1160.43,432.04,23.30,89.27,0.5564,-1,-1,-1
9,-1,598.14,425.16,43.78,145.64,0.4702,-1,-1,-1
9,-1,1564.16,439.23,37.47,101.62,0.3964,-1,-1,-1
9,-1,770.12,437.81,21.03,59.95,0.3389,-1,-1,-1
9,-1,942.33,363.80,91.19,100.51,0.3239,-1,-1,-1
