0,1252.22,424.63,83.58,281.63,1
0,1182.99,448.20,67.86,166.03,1
0,257.21,456.62,52.04,178.47,1
0,159.72,447.94,73.08,195.01,1
0,352.75,430.16,100.46,260.51,1
0,932.58,449.41,34.70,100.26,1
0,977.77,442.52,36.52,100.43,1
0,887.38,445.68,29.24,83.14,1
0,1851.57,349.76,68.24,297.44,1
0,52.00,449.14,29.61,68.78,1
0,533.43,451.76,20.22,63.44,1
0,1375.97,456.74,34.27,104.96,1
0,509.77,452.00,26.11,62.86,1
0,959.33,445.59,25.46,95.10,1
0,561.45,449.66,20.27,68.19,1
0,611.14,450.72,32.78,75.50,1
0,303.76,443.72,74.89,163.70,1
