0,1234.65,391.33,101.40,377.41,1
0,1018.84,445.24,63.32,161.45,1
0,52.65,426.21,100.96,346.23,1
0,846.58,436.23,32.13,109.40,1
0,174.32,444.68,70.72,199.68,1
0,873.21,434.77,34.31,107.83,1
0,795.39,443.92,27.05,94.33,1
0,1782.42,334.15,100.60,305.71,1
0,825.75,441.99,24.23,98.40,1
0,466.94,450.65,30.32,85.34,1
0,682.05,447.36,22.07,61.82,1
0,20.54,462.57,55.03,172.18,1
0,759.91,442.38,29.77,84.74,1
0,1867.56,286.86,52.14,322.29,1
0,231.38,448.93,42.36,157.91,1
0,399.86,449.09,21.41,67.63,1
0,425.34,454.06,23.81,66.89,1
0,364.02,456.67,21.93,60.17,1
