0,1548.10,421.63,201.31,405.30,1
0,637.68,432.91,82.09,265.77,1
0,1179.46,419.12,158.61,589.02,1
0,844.72,406.88,77.05,296.95,1
0,908.35,433.33,99.30,247.38,1
0,785.65,438.13,84.85,281.40,1
0,1355.89,394.55,256.96,678.49,1
0,399.11,479.34,86.21,189.73,1
0,0.23,431.60,199.14,640.12,1
0,565.54,451.98,26.97,80.40,1
0,350.71,507.75,64.61,118.46,1
0,532.33,458.80,23.18,71.57,1
0,1163.65,439.53,24.68,87.92,1
0,728.59,450.43,26.18,82.16,1
0,1696.45,429.52,86.29,205.27,1
0,1323.41,408.81,102.76,584.07,1
0,709.98,474.26,27.14,61.87,1
0,994.62,447.47,25.84,70.46,1
0,382.91,463.87,45.31,73.74,1
0,1115.34,443.06,34.85,148.26,1
0,1847.19,474.73,69.35,178.65,1
0,1085.76,453.59,38.53,138.39,1
